FILE	missing	percentage
AUSMDU00012397	88	0.053398058
AUSMDU00012398	91	0.055218447
AUSMDU00012399	85	0.05157767
AUSMDU00012401	92	0.055825243
AUSMDU00012402	88	0.053398058
AUSMDU00012403	85	0.05157767
AUSMDU00012404	87	0.052791262135922334
AUSMDU00012405	76	0.046116505
AUSMDU00012407	84	0.050970873786407744
AUSMDU00012408	81	0.049150485436893154
AUSMDU00012409	87	0.052791262135922334
AUSMDU00012439	72	0.043689320388349495
AUSMDU00012440	76	0.046116505
AUSMDU00012441	76	0.046116505
AUSMDU00012442	87	0.052791262135922334
AUSMDU00012443	87	0.052791262135922334
AUSMDU00012444	87	0.052791262135922334
AUSMDU00012445	87	0.052791262135922334
AUSMDU00012446	88	0.053398058
AUSMDU00012447	87	0.052791262135922334
AUSMDU00012448	85	0.05157767
AUSMDU00012449	88	0.053398058
AUSMDU00012450	93	0.056432038834951403
AUSMDU00012451	82	0.049757282
AUSMDU00012452	81	0.049150485436893154
AUSMDU00012453	75	0.045509708737864085
AUSMDU00012454	80	0.048543689
AUSMDU00012455	79	0.047936893
AUSMDU00012456	86	0.052184466
AUSMDU00012457	82	0.049757282
AUSMDU00012458	76	0.046116505
AUSMDU00012459	87	0.052791262135922334
AUSMDU00012460	88	0.053398058
AUSMDU00012461	85	0.05157767
AUSMDU00012462	78	0.047330097087378675
AUSMDU00012463	83	0.050364078
AUSMDU00012464	90	0.054611650485436924
AUSMDU00012465	78	0.047330097087378675
AUSMDU00012466	85	0.05157767
AUSMDU00012467	86	0.052184466
AUSMDU00012468	84	0.050970873786407744
AUSMDU00012469	81	0.049150485436893154
AUSMDU00012470	81	0.049150485436893154
AUSMDU00012471	84	0.050970873786407744
AUSMDU00012472	82	0.049757282
AUSMDU00012473	77	0.046723301
AUSMDU00012474	79	0.047936893
AUSMDU00012475	77	0.046723301
AUSMDU00012476	85	0.05157767
AUSMDU00012477	78	0.047330097087378675
AUSMDU00012478	82	0.049757282
AUSMDU00012479	86	0.052184466
AUSMDU00012480	82	0.049757282
AUSMDU00012481	98	0.059466019
AUSMDU00012482	87	0.052791262135922334
AUSMDU00012483	82	0.049757282
AUSMDU00012484	82	0.049757282
AUSMDU00012485	83	0.050364078
AUSMDU00012486	94	0.057038835
AUSMDU00012533	82	0.049757282
AUSMDU00012534	90	0.054611650485436924
AUSMDU00012535	86	0.052184466
AUSMDU00012536	82	0.049757282
AUSMDU00012537	81	0.049150485436893154
AUSMDU00012538	82	0.049757282
AUSMDU00012539	87	0.052791262135922334
AUSMDU00012540	84	0.050970873786407744
AUSMDU00012541	78	0.047330097087378675
AUSMDU00012542	84	0.050970873786407744
AUSMDU00012543	88	0.053398058
AUSMDU00012544	79	0.047936893
AUSMDU00012545	86	0.052184466
AUSMDU00012546	94	0.057038835
AUSMDU00012547	94	0.057038835
AUSMDU00012548	82	0.049757282
AUSMDU00012549	84	0.050970873786407744
AUSMDU00012550	85	0.05157767
AUSMDU00012551	84	0.050970873786407744
AUSMDU00012552	85	0.05157767
AUSMDU00012553	85	0.05157767
AUSMDU00012554	87	0.052791262135922334
AUSMDU00012555	86	0.052184466
AUSMDU00012556	80	0.048543689
AUSMDU00012557	87	0.052791262135922334
AUSMDU00012558	87	0.052791262135922334
AUSMDU00012559	88	0.053398058
AUSMDU00012560	87	0.052791262135922334
AUSMDU00012561	82	0.049757282
AUSMDU00012562	78	0.047330097087378675
AUSMDU00012563	87	0.052791262135922334
AUSMDU00012565	84	0.050970873786407744
AUSMDU00012566	87	0.052791262135922334
AUSMDU00012567	89	0.054004854
AUSMDU00012568	86	0.052184466
AUSMDU00012569	83	0.050364078
AUSMDU00012570	88	0.053398058
AUSMDU00012571	84	0.050970873786407744
AUSMDU00012572	86	0.052184466
AUSMDU00012573	82	0.049757282
AUSMDU00012574	91	0.055218447
AUSMDU00012575	94	0.057038835
AUSMDU00012576	89	0.054004854
AUSMDU00012577	93	0.056432038834951403
AUSMDU00012578	94	0.057038835
AUSMDU00012579	94	0.057038835
AUSMDU00012580	87	0.052791262135922334
AUSMDU00012581	88	0.053398058
AUSMDU00012582	91	0.055218447
AUSMDU00012583	89	0.054004854
AUSMDU00012584	89	0.054004854
AUSMDU00012585	86	0.052184466
AUSMDU00012586	86	0.052184466
AUSMDU00012587	78	0.047330097087378675
AUSMDU00012588	88	0.053398058
AUSMDU00012590	84	0.050970873786407744
AUSMDU00012591	87	0.052791262135922334
AUSMDU00012592	92	0.055825243
AUSMDU00012593	78	0.047330097087378675
AUSMDU00012594	79	0.047936893
AUSMDU00012595	83	0.050364078
AUSMDU00012596	76	0.046116505
AUSMDU00012597	88	0.053398058
AUSMDU00012598	86	0.052184466
AUSMDU00012599	77	0.046723301
AUSMDU00012600	82	0.049757282
AUSMDU00012601	84	0.050970873786407744
AUSMDU00012602	77	0.046723301
AUSMDU00012603	92	0.055825243
AUSMDU00012604	75	0.045509708737864085
AUSMDU00012605	77	0.046723301
AUSMDU00012606	79	0.047936893
AUSMDU00012607	86	0.052184466
AUSMDU00012608	86	0.052184466
AUSMDU00012609	83	0.050364078
AUSMDU00012610	88	0.053398058
AUSMDU00012611	87	0.052791262135922334
AUSMDU00012612	88	0.053398058
AUSMDU00012613	77	0.046723301
AUSMDU00012614	87	0.052791262135922334
AUSMDU00012615	84	0.050970873786407744
AUSMDU00012616	91	0.055218447
AUSMDU00012617	89	0.054004854
AUSMDU00012618	89	0.054004854
AUSMDU00012619	79	0.047936893
AUSMDU00012620	93	0.056432038834951403
AUSMDU00012621	81	0.049150485436893154
AUSMDU00012622	83	0.050364078
AUSMDU00012623	83	0.050364078
AUSMDU00012624	82	0.049757282
AUSMDU00012625	88	0.053398058
AUSMDU00012626	90	0.054611650485436924
AUSMDU00012627	83	0.050364078
AUSMDU00012628	86	0.052184466
AUSMDU00012629	88	0.053398058
AUSMDU00012630	88	0.053398058
AUSMDU00012631	83	0.050364078
AUSMDU00012632	89	0.054004854
AUSMDU00012633	79	0.047936893
AUSMDU00012634	88	0.053398058
AUSMDU00012635	86	0.052184466
AUSMDU00012636	83	0.050364078
AUSMDU00012637	88	0.053398058
AUSMDU00012638	87	0.052791262135922334
AUSMDU00012639	82	0.049757282
AUSMDU00012640	88	0.053398058
AUSMDU00012641	88	0.053398058
AUSMDU00012642	84	0.050970873786407744
AUSMDU00012643	79	0.047936893
AUSMDU00012644	84	0.050970873786407744
AUSMDU00012645	96	0.058252427184465994
AUSMDU00012646	87	0.052791262135922334
AUSMDU00012647	89	0.054004854
AUSMDU00012648	80	0.048543689
AUSMDU00012649	76	0.046116505
AUSMDU00012650	78	0.047330097087378675
AUSMDU00012651	78	0.047330097087378675
AUSMDU00012652	92	0.055825243
AUSMDU00012653	88	0.053398058
AUSMDU00012654	86	0.052184466
AUSMDU00012655	92	0.055825243
AUSMDU00012656	89	0.054004854
AUSMDU00012657	90	0.054611650485436924
AUSMDU00012658	94	0.057038835
AUSMDU00012659	87	0.052791262135922334
AUSMDU00012660	80	0.048543689
AUSMDU00012661	87	0.052791262135922334
AUSMDU00012662	87	0.052791262135922334
AUSMDU00012663	81	0.049150485436893154
AUSMDU00012664	88	0.053398058
AUSMDU00012665	81	0.049150485436893154
AUSMDU00012666	84	0.050970873786407744
AUSMDU00012667	84	0.050970873786407744
AUSMDU00012668	89	0.054004854
AUSMDU00012669	89	0.054004854
AUSMDU00012670	84	0.050970873786407744
AUSMDU00012671	88	0.053398058
AUSMDU00012672	82	0.049757282
AUSMDU00012673	76	0.046116505
AUSMDU00012674	74	0.044902913
AUSMDU00012675	85	0.05157767
AUSMDU00012676	92	0.055825243
AUSMDU00012677	93	0.056432038834951403
AUSMDU00012678	87	0.052791262135922334
AUSMDU00012679	82	0.049757282
AUSMDU00012680	83	0.050364078
AUSMDU00012681	90	0.054611650485436924
AUSMDU00012682	88	0.053398058
AUSMDU00012683	85	0.05157767
AUSMDU00012684	80	0.048543689
AUSMDU00012685	92	0.055825243
AUSMDU00012686	83	0.050364078
AUSMDU00012687	87	0.052791262135922334
AUSMDU00012688	87	0.052791262135922334
AUSMDU00012689	78	0.047330097087378675
AUSMDU00012690	78	0.047330097087378675
AUSMDU00012691	87	0.052791262135922334
AUSMDU00012692	83	0.050364078
AUSMDU00012693	84	0.050970873786407744
AUSMDU00012694	85	0.05157767
AUSMDU00012695	76	0.046116505
AUSMDU00012727	89	0.054004854
AUSMDU00012728	95	0.057645631
AUSMDU00012729	104	0.063106796
AUSMDU00012730	87	0.052791262135922334
AUSMDU00012731	83	0.050364078
AUSMDU00012732	79	0.047936893
AUSMDU00012733	83	0.050364078
AUSMDU00012734	81	0.049150485436893154
AUSMDU00012735	92	0.055825243
AUSMDU00012736	95	0.057645631
AUSMDU00012737	93	0.056432038834951403
AUSMDU00012738	86	0.052184466
AUSMDU00012811	91	0.055218447
AUSMDU00012812	93	0.056432038834951403
AUSMDU00012813	89	0.054004854
AUSMDU00012814	87	0.052791262135922334
AUSMDU00012815	86	0.052184466
AUSMDU00012816	84	0.050970873786407744
AUSMDU00012817	81	0.049150485436893154
AUSMDU00012818	90	0.054611650485436924
AUSMDU00012819	99	0.060072815533980584
AUSMDU00012820	97	0.058859223
AUSMDU00012821	86	0.052184466
AUSMDU00012822	90	0.054611650485436924
AUSMDU00012823	93	0.056432038834951403
AUSMDU00012824	101	0.061286407766990236
AUSMDU00012825	87	0.052791262135922334
AUSMDU00012826	88	0.053398058
AUSMDU00012827	91	0.055218447
AUSMDU00012828	87	0.052791262135922334
AUSMDU00012829	85	0.05157767
AUSMDU00012830	80	0.048543689
AUSMDU00012831	92	0.055825243
AUSMDU00012832	81	0.049150485436893154
AUSMDU00012833	86	0.052184466
AUSMDU00012834	94	0.057038835
AUSMDU00012835	84	0.050970873786407744
AUSMDU00012836	84	0.050970873786407744
AUSMDU00012837	84	0.050970873786407744
AUSMDU00012838	84	0.050970873786407744
AUSMDU00012839	92	0.055825243
AUSMDU00012840	97	0.058859223
AUSMDU00012841	92	0.055825243
AUSMDU00012842	92	0.055825243
AUSMDU00012843	87	0.052791262135922334
AUSMDU00012844	93	0.056432038834951403
AUSMDU00012845	98	0.059466019
AUSMDU00012846	89	0.054004854
AUSMDU00012847	74	0.044902913
AUSMDU00012848	91	0.055218447
AUSMDU00012849	90	0.054611650485436924
AUSMDU00012850	89	0.054004854
AUSMDU00012851	89	0.054004854
AUSMDU00012852	83	0.050364078
AUSMDU00012853	81	0.049150485436893154
AUSMDU00012854	99	0.060072815533980584
AUSMDU00012855	92	0.055825243
AUSMDU00012856	87	0.052791262135922334
AUSMDU00012857	86	0.052184466
AUSMDU00012858	92	0.055825243
AUSMDU00012859	89	0.054004854
AUSMDU00012860	86	0.052184466
AUSMDU00012861	76	0.046116505
AUSMDU00012863	85	0.05157767
AUSMDU00012864	82	0.049757282
AUSMDU00012865	87	0.052791262135922334
AUSMDU00012866	88	0.053398058
AUSMDU00012867	90	0.054611650485436924
AUSMDU00012868	94	0.057038835
AUSMDU00012869	87	0.052791262135922334
AUSMDU00012870	92	0.055825243
AUSMDU00012871	90	0.054611650485436924
AUSMDU00012872	98	0.059466019
AUSMDU00012873	82	0.049757282
AUSMDU00012874	89	0.054004854
AUSMDU00012875	90	0.054611650485436924
AUSMDU00012876	83	0.050364078
AUSMDU00012877	88	0.053398058
AUSMDU00012878	86	0.052184466
AUSMDU00012879	93	0.056432038834951403
AUSMDU00012880	80	0.048543689
AUSMDU00012881	79	0.047936893
AUSMDU00012882	85	0.05157767
AUSMDU00012883	96	0.058252427184465994
AUSMDU00012884	86	0.052184466
AUSMDU00012885	90	0.054611650485436924
AUSMDU00012886	87	0.052791262135922334
AUSMDU00012887	95	0.057645631
AUSMDU00012957	80	0.048543689
AUSMDU00012958	82	0.049757282
AUSMDU00012959	90	0.054611650485436924
AUSMDU00012960	78	0.047330097087378675
AUSMDU00012961	78	0.047330097087378675
AUSMDU00012962	85	0.05157767
AUSMDU00012963	90	0.054611650485436924
AUSMDU00012964	84	0.050970873786407744
AUSMDU00012965	87	0.052791262135922334
AUSMDU00012966	86	0.052184466
AUSMDU00012967	87	0.052791262135922334
AUSMDU00012968	89	0.054004854
AUSMDU00012969	80	0.048543689
AUSMDU00012970	79	0.047936893
AUSMDU00012971	92	0.055825243
AUSMDU00012972	87	0.052791262135922334
AUSMDU00012973	82	0.049757282
AUSMDU00012974	84	0.050970873786407744
AUSMDU00012975	84	0.050970873786407744
AUSMDU00012976	87	0.052791262135922334
AUSMDU00012977	92	0.055825243
AUSMDU00012978	79	0.047936893
AUSMDU00012979	78	0.047330097087378675
AUSMDU00012980	84	0.050970873786407744
AUSMDU00012981	76	0.046116505
AUSMDU00012982	77	0.046723301
AUSMDU00012983	93	0.056432038834951403
AUSMDU00012984	85	0.05157767
AUSMDU00012985	88	0.053398058
AUSMDU00012986	85	0.05157767
AUSMDU00012987	88	0.053398058
AUSMDU00012988	77	0.046723301
AUSMDU00012989	84	0.050970873786407744
AUSMDU00012990	81	0.049150485436893154
AUSMDU00012991	79	0.047936893
AUSMDU00012992	85	0.05157767
AUSMDU00012993	87	0.052791262135922334
AUSMDU00012994	84	0.050970873786407744
AUSMDU00012995	82	0.049757282
AUSMDU00012996	84	0.050970873786407744
AUSMDU00012997	77	0.046723301
AUSMDU00012998	83	0.050364078
AUSMDU00012999	82	0.049757282
AUSMDU00013000	82	0.049757282
AUSMDU00013001	81	0.049150485436893154
AUSMDU00013002	78	0.047330097087378675
AUSMDU00013003	86	0.052184466
AUSMDU00013004	91	0.055218447
AUSMDU00013005	86	0.052184466
AUSMDU00013006	82	0.049757282
AUSMDU00013007	90	0.054611650485436924
AUSMDU00013008	85	0.05157767
AUSMDU00013009	86	0.052184466
AUSMDU00013010	88	0.053398058
AUSMDU00013011	88	0.053398058
AUSMDU00013012	77	0.046723301
AUSMDU00013013	89	0.054004854
AUSMDU00013014	87	0.052791262135922334
AUSMDU00013015	80	0.048543689
AUSMDU00013016	85	0.05157767
AUSMDU00013017	80	0.048543689
AUSMDU00013018	80	0.048543689
AUSMDU00013019	87	0.052791262135922334
AUSMDU00013020	81	0.049150485436893154
AUSMDU00013021	86	0.052184466
AUSMDU00013022	79	0.047936893
AUSMDU00013023	91	0.055218447
AUSMDU00013024	82	0.049757282
AUSMDU00013025	92	0.055825243
AUSMDU00013026	92	0.055825243
AUSMDU00013027	87	0.052791262135922334
AUSMDU00013028	82	0.049757282
AUSMDU00013029	84	0.050970873786407744
AUSMDU00013030	78	0.047330097087378675
AUSMDU00013031	89	0.054004854
AUSMDU00013032	89	0.054004854
AUSMDU00013033	84	0.050970873786407744
AUSMDU00013034	81	0.049150485436893154
AUSMDU00013035	90	0.054611650485436924
AUSMDU00013036	89	0.054004854
AUSMDU00013037	85	0.05157767
AUSMDU00013038	89	0.054004854
AUSMDU00013039	96	0.058252427184465994
AUSMDU00013040	89	0.054004854
AUSMDU00013041	90	0.054611650485436924
AUSMDU00013042	88	0.053398058
AUSMDU00013043	87	0.052791262135922334
AUSMDU00013044	76	0.046116505
AUSMDU00013045	87	0.052791262135922334
AUSMDU00013046	77	0.046723301
AUSMDU00013047	84	0.050970873786407744
AUSMDU00013048	84	0.050970873786407744
AUSMDU00013049	89	0.054004854
AUSMDU00013050	82	0.049757282
AUSMDU00013148	80	0.048543689
AUSMDU00013149	92	0.055825243
AUSMDU00013150	88	0.053398058
AUSMDU00013151	79	0.047936893
AUSMDU00013152	86	0.052184466
AUSMDU00013153	79	0.047936893
AUSMDU00013154	75	0.045509708737864085
AUSMDU00013155	83	0.050364078
AUSMDU00013156	83	0.050364078
AUSMDU00013157	84	0.050970873786407744
AUSMDU00013158	77	0.046723301
AUSMDU00013159	85	0.05157767
AUSMDU00013160	85	0.05157767
AUSMDU00013161	86	0.052184466
AUSMDU00013162	75	0.045509708737864085
AUSMDU00013163	80	0.048543689
AUSMDU00013164	78	0.047330097087378675
AUSMDU00013165	86	0.052184466
AUSMDU00013166	81	0.049150485436893154
AUSMDU00013167	74	0.044902913
AUSMDU00013168	76	0.046116505
AUSMDU00013169	87	0.052791262135922334
AUSMDU00013170	82	0.049757282
AUSMDU00013171	81	0.049150485436893154
AUSMDU00013172	83	0.050364078
AUSMDU00013173	79	0.047936893
AUSMDU00013174	93	0.056432038834951403
AUSMDU00013175	85	0.05157767
AUSMDU00013176	80	0.048543689
AUSMDU00013177	77	0.046723301
AUSMDU00013178	77	0.046723301
AUSMDU00013179	88	0.053398058
AUSMDU00013180	78	0.047330097087378675
AUSMDU00013181	83	0.050364078
AUSMDU00013182	88	0.053398058
AUSMDU00013183	84	0.050970873786407744
AUSMDU00013184	87	0.052791262135922334
AUSMDU00013185	82	0.049757282
AUSMDU00013186	82	0.049757282
AUSMDU00013187	83	0.050364078
AUSMDU00013188	92	0.055825243
AUSMDU00013189	77	0.046723301
AUSMDU00013190	84	0.050970873786407744
AUSMDU00013191	83	0.050364078
AUSMDU00013192	87	0.052791262135922334
AUSMDU00013193	80	0.048543689
AUSMDU00013194	85	0.05157767
AUSMDU00013195	88	0.053398058
AUSMDU00013196	83	0.050364078
AUSMDU00013197	83	0.050364078
AUSMDU00013198	83	0.050364078
AUSMDU00013199	82	0.049757282
AUSMDU00013200	90	0.054611650485436924
AUSMDU00013201	80	0.048543689
AUSMDU00013202	90	0.054611650485436924
AUSMDU00013203	79	0.047936893
AUSMDU00013204	83	0.050364078
AUSMDU00013205	86	0.052184466
AUSMDU00013206	86	0.052184466
AUSMDU00013207	82	0.049757282
AUSMDU00013208	90	0.054611650485436924
AUSMDU00013209	87	0.052791262135922334
AUSMDU00013210	75	0.045509708737864085
AUSMDU00013211	75	0.045509708737864085
AUSMDU00013212	84	0.050970873786407744
AUSMDU00013213	86	0.052184466
AUSMDU00013214	78	0.047330097087378675
AUSMDU00013215	84	0.050970873786407744
AUSMDU00013216	77	0.046723301
AUSMDU00013217	89	0.054004854
AUSMDU00013218	81	0.049150485436893154
AUSMDU00013219	85	0.05157767
AUSMDU00013220	85	0.05157767
AUSMDU00013221	86	0.052184466
AUSMDU00013222	90	0.054611650485436924
AUSMDU00013223	77	0.046723301
AUSMDU00013224	82	0.049757282
AUSMDU00013225	86	0.052184466
AUSMDU00013226	80	0.048543689
AUSMDU00013227	84	0.050970873786407744
AUSMDU00013228	78	0.047330097087378675
AUSMDU00013229	88	0.053398058
AUSMDU00013230	76	0.046116505
AUSMDU00013231	86	0.052184466
AUSMDU00013232	82	0.049757282
AUSMDU00013233	88	0.053398058
AUSMDU00013234	88	0.053398058
AUSMDU00013235	85	0.05157767
AUSMDU00013236	72	0.043689320388349495
AUSMDU00013237	85	0.05157767
AUSMDU00013238	84	0.050970873786407744
AUSMDU00013239	81	0.049150485436893154
AUSMDU00013240	86	0.052184466
AUSMDU00013241	87	0.052791262135922334
AUSMDU00013242	89	0.054004854
AUSMDU00013243	89	0.054004854
AUSMDU00013244	86	0.052184466
AUSMDU00013245	83	0.050364078
AUSMDU00013246	87	0.052791262135922334
AUSMDU00013247	81	0.049150485436893154
AUSMDU00013248	79	0.047936893
AUSMDU00013249	83	0.050364078
AUSMDU00013250	88	0.053398058
AUSMDU00013251	81	0.049150485436893154
AUSMDU00013252	87	0.052791262135922334
AUSMDU00013253	77	0.046723301
AUSMDU00013254	88	0.053398058
AUSMDU00013255	84	0.050970873786407744
AUSMDU00013256	87	0.052791262135922334
AUSMDU00013257	84	0.050970873786407744
AUSMDU00013258	80	0.048543689
AUSMDU00013259	81	0.049150485436893154
AUSMDU00013260	86	0.052184466
AUSMDU00013261	83	0.050364078
AUSMDU00013262	83	0.050364078
AUSMDU00013263	84	0.050970873786407744
AUSMDU00013264	82	0.049757282
AUSMDU00013265	90	0.054611650485436924
AUSMDU00013266	82	0.049757282
AUSMDU00013267	83	0.050364078
AUSMDU00013268	81	0.049150485436893154
AUSMDU00013269	77	0.046723301
AUSMDU00013270	78	0.047330097087378675
AUSMDU00013271	82	0.049757282
AUSMDU00013272	90	0.054611650485436924
AUSMDU00013273	84	0.050970873786407744
AUSMDU00013274	86	0.052184466
AUSMDU00013275	90	0.054611650485436924
AUSMDU00013276	85	0.05157767
AUSMDU00013277	81	0.049150485436893154
AUSMDU00013278	87	0.052791262135922334
AUSMDU00013279	79	0.047936893
AUSMDU00013338	93	0.056432038834951403
AUSMDU00013339	84	0.050970873786407744
AUSMDU00013340	85	0.05157767
AUSMDU00013341	83	0.050364078
AUSMDU00013342	89	0.054004854
AUSMDU00013343	85	0.05157767
AUSMDU00013344	84	0.050970873786407744
AUSMDU00013345	89	0.054004854
AUSMDU00013346	89	0.054004854
AUSMDU00013347	86	0.052184466
AUSMDU00013348	88	0.053398058
AUSMDU00013349	84	0.050970873786407744
AUSMDU00013350	85	0.05157767
AUSMDU00013351	86	0.052184466
AUSMDU00013352	89	0.054004854
AUSMDU00013353	87	0.052791262135922334
AUSMDU00013354	85	0.05157767
AUSMDU00013355	81	0.049150485436893154
AUSMDU00013356	78	0.047330097087378675
AUSMDU00013357	77	0.046723301
AUSMDU00013358	83	0.050364078
AUSMDU00013359	88	0.053398058
AUSMDU00013360	88	0.053398058
AUSMDU00013361	76	0.046116505
AUSMDU00013362	89	0.054004854
AUSMDU00013363	82	0.049757282
AUSMDU00013364	83	0.050364078
AUSMDU00013365	83	0.050364078
AUSMDU00013366	80	0.048543689
AUSMDU00013367	82	0.049757282
AUSMDU00013368	91	0.055218447
AUSMDU00013369	90	0.054611650485436924
AUSMDU00013370	82	0.049757282
AUSMDU00013371	87	0.052791262135922334
AUSMDU00013372	88	0.053398058
AUSMDU00013373	85	0.05157767
AUSMDU00013374	82	0.049757282
AUSMDU00013375	79	0.047936893
AUSMDU00013376	88	0.053398058
AUSMDU00013377	85	0.05157767
AUSMDU00013378	91	0.055218447
AUSMDU00013379	90	0.054611650485436924
AUSMDU00013380	81	0.049150485436893154
AUSMDU00013381	85	0.05157767
AUSMDU00013382	87	0.052791262135922334
AUSMDU00013383	84	0.050970873786407744
AUSMDU00013384	89	0.054004854
AUSMDU00013385	81	0.049150485436893154
AUSMDU00013386	84	0.050970873786407744
AUSMDU00013387	91	0.055218447
AUSMDU00013388	89	0.054004854
AUSMDU00013389	81	0.049150485436893154
